Ticker,Date,Open,High,Low,Close,Volume
BID,25-09-2024,41074,41653,40785,41322,5257946
BID,24-09-2024,40455,40702,40083,40702,1414206
BID,23-09-2024,40537,40826,40248,40248,1217700
BID,20-09-2024,40909,41240,40537,40537,3327218
BID,19-09-2024,40661,40826,40331,40702,1356117
BID,18-09-2024,40331,40868,40083,40537,1836347
BID,17-09-2024,39504,40248,39256,40248,2038305
BID,16-09-2024,39835,40165,39463,39463,1570700
BID,13-09-2024,39835,40124,39835,39835,747405
BID,12-09-2024,40083,40248,39959,39959,1105246
BID,11-09-2024,40041,40207,39669,39917,1405844
BID,10-09-2024,40744,40744,40041,40083,2399926
BID,09-09-2024,40661,40950,40413,40537,1202400
BID,06-09-2024,40248,40909,40207,40744,2361500
BID,05-09-2024,40289,40909,40165,40248,1899138
BID,04-09-2024,40083,40868,39793,40455,1971050
BID,30-08-2024,40950,41074,40413,40413,1798000
BID,29-08-2024,40744,41818,40744,40744,1686131
BID,28-08-2024,40992,41570,40909,40992,1206113
BID,27-08-2024,41570,41570,40579,40992,4209847
BID,26-08-2024,41983,42066,41405,41488,2276536
BID,23-08-2024,41488,41983,41405,41736,2273263
BID,22-08-2024,42149,42397,41240,41570,2738039
BID,21-08-2024,40868,41983,40537,41818,6670948
BID,20-08-2024,39917,40661,39793,40620,4428439
BID,19-08-2024,39504,40083,39339,39587,2107237
BID,16-08-2024,38636,39711,38636,39256,2382246
BID,15-08-2024,38884,39215,38554,38554,1004349
BID,14-08-2024,38678,39463,38678,38884,1703835
BID,13-08-2024,38843,38967,38430,38554,1015400
BID,12-08-2024,38595,39132,38430,38678,1358400
BID,09-08-2024,38843,38843,38306,38595,1050910
BID,08-08-2024,38430,38678,37769,38017,1424000
BID,07-08-2024,39174,39174,38017,38347,2145000
BID,06-08-2024,38347,39380,37893,38636,1806100
BID,05-08-2024,38760,39008,37190,38099,2723100
BID,02-08-2024,38430,39463,38430,39463,1968800
BID,01-08-2024,39587,40413,38678,38678,3825500
BID,31-07-2024,38843,40000,38760,39339,3161200
BID,30-07-2024,39132,39132,38430,38678,2282100
BID,29-07-2024,38306,39050,38306,38926,1045400
BID,26-07-2024,38264,38471,37893,38223,2786300
BID,25-07-2024,38388,38388,37603,38017,1465000
BID,24-07-2024,37190,38719,37190,38099,4026000
BID,23-07-2024,39504,39876,36777,38017,3359700
BID,22-07-2024,39421,40248,39008,39421,3438100
BID,19-07-2024,40331,40496,39256,39421,3082727
BID,18-07-2024,40165,40744,39545,40083,3362916
BID,17-07-2024,39587,41322,39298,39669,9890194
BID,16-07-2024,38678,39917,38430,38967,4079931
BID,15-07-2024,38843,38884,38264,38471,3520520
BID,12-07-2024,38760,39008,38223,38512,1435711
BID,11-07-2024,39215,39215,38678,38678,1293905
BID,10-07-2024,39545,39587,38760,38760,2020055
BID,09-07-2024,39256,39669,38760,39256,2572521
BID,08-07-2024,39298,39504,38636,38843,1981844
BID,05-07-2024,39132,39835,38926,39091,4622360
BID,04-07-2024,38843,39174,38678,39091,2666271
BID,03-07-2024,38017,39008,37645,39008,4601980
BID,02-07-2024,36570,37851,36405,37810,3612680
BID,01-07-2024,35785,36281,35537,36281,1236947
BID,28-06-2024,36446,36860,35744,35744,2120533
BID,27-06-2024,36942,37190,36446,36446,1573796
BID,26-06-2024,36570,37025,36364,36777,1689959
BID,25-06-2024,37521,37769,35992,36529,2891269
BID,24-06-2024,38017,38306,37190,37190,1951137
BID,21-06-2024,37686,38388,37645,37686,1540292
BID,20-06-2024,38017,38182,37479,37603,2671363
BID,19-06-2024,38678,38678,37893,38099,2599697
BID,18-06-2024,38595,38884,38430,38430,1468000
BID,17-06-2024,39256,39256,38430,38430,2812800
BID,14-06-2024,40000,40289,39256,39256,2240900
BID,13-06-2024,39959,39959,39587,39959,2615400
BID,12-06-2024,39339,39628,38843,39587,2649200
BID,11-06-2024,39504,39545,39008,39132,2535681
BID,10-06-2024,39545,40124,39298,39380,2062905
BID,07-06-2024,39752,39917,39421,39463,1233560
BID,06-06-2024,39421,39752,39421,39587,1413175
BID,05-06-2024,39587,39835,39380,39380,2099558
BID,04-06-2024,39545,39835,39298,39339,1112975
BID,03-06-2024,39587,40041,39008,39091,2095305
BID,31-05-2024,39421,39917,38926,38926,1968066
